"Artikel","Fabrikantscode","Merk","Omschrijving","Prijs","Prijs_incl_heffingen","Voorraad","produktindeling","UNSPSC_code","EAN_code","status","Verwijderingsbijdrage","Thuiskopie","Stibat"
"GIG-4719331553456","GB-C301GW","Gigabyte","GIGABYTE C301 GLASS WHITE V2","70.18","70.18","0","GIGASP---ASP","26121600","4719331553456","00","0.00","0.00","0.00"
"GIG-4719331553463","GB-C301G","Gigabyte","GIGABYTE C301 GLASS V2","66.49","66.49","0","GIGASP---ASP","26121600","4719331553463","00","0.00","0.00","0.00"
"GIG-4719331553470","GP-UD850GM PG5W","Gigabyte","GIGABYTE WHITE Ultra Druble 850W GOLD Fully Modular PSU PCIe Gen5 Supports ATX 3.0","89.57","89.57","0","GIGCPWPWRS51","43201601","4719331553470","00","0.00","0.00","0.00"
"GIG-4719331553609","GP-UD750GM PG5","Gigabyte","GIGABYTE Ultra Druble 750W GOLD Fully Modular PSU PCIe Gen5 Supports ATX 3.0","73.87","73.87","0","GIGCPWPWRS51","43201601","4719331553609","00","0.00","0.00","0.00"
"GIG-4719331553753","GP-P650G","Gigabyte","GIGABYTE 650W GOLD NON-MODULAR PSU","50.79","50.79","0","GIGCPWPWRS51","43201601","4719331553753","00","0.00","0.00","0.00"
"GIG-4719331553883","GP-AORUSWTRFRC240","Gigabyte","With ARGB lighting and daisy chain quick connect fans","82.19","82.19","0","GIGXCMXCP---","43201601","4719331553883","00","0.00","0.00","0.00"
"GIG-4719331553890","GP-AORUSWTRFRC360","Gigabyte","With ARGB lighting and daisy chain quick connect fans","100.65","100.65","0","GIGXCMXCP---","43201601","4719331553890","00","0.00","0.00","0.00"
"GIG-4719331553906","GP-AORUSWTRFRC360I","Gigabyte","White with ARGB lighting and daisy chain quick connect fans","100.65","100.65","0","GIGXCMXCP---","43201601","4719331553906","00","0.00","0.00","0.00"
"GIG-4719331553944","GP-AORUSWTRFRCX240","Gigabyte","With LCD+ARGB lighting and magnetic quick connet fans","152.37","152.37","0","GIGXCMXCP---","43201601","4719331553944","00","0.00","0.00","0.00"
"GIG-4719331553951","GP-AORUSWTRFRCX360","Gigabyte","With LCD+ARGB lighting and magnetic quick connet fans","182.84","182.84","0","GIGXCMXCP---","43201601","4719331553951","00","0.00","0.00","0.00"
"GIG-4719331553968","GP-AORUTRFRCX360I","Gigabyte","White with LCD+ARGB lighting and magnetic quick connet fans","182.84","182.84","0","GIGXCMXCP---","43201601","4719331553968","00","0.00","0.00","0.00"
"GIG-4719331554095","GP-P650SS","Gigabyte","GIGABYTE 650W 80+ Silver Non-modular PSU supporting ATX 3.0","35.09","35.09","0","GIGCPWPWRS51","43201601","4719331554095","00","0.00","0.00","0.00"
"GIG-47193315540951","GP-P650SS ICE","Gigabyte","GIGABYTE 650W 80+ Silver Non-modular PSU supporting ATX 3.0 (white)","36.01","36.01","0","GIGCPWPWRS51","43201601","","00","0.00","0.00","0.00"
"GIG-4719331554187","GP-P550SS","Gigabyte","GIGABYTE 550W 80+ Silver Non-modular PSU supporting ATX 3.0","28.63","28.63","0","GIGCPWPWRS51","43201601","4719331554187","00","0.00","0.00","0.00"
"GIG-47193315541871","GP-P550SS ICE","Gigabyte","GIGABYTE 550W 80+ Silver Non-modular PSU supporting ATX 3.0 (white)","29.55","29.55","0","GIGCPWPWRS51","43201601","","00","0.00","0.00","0.00"
"GIG-4719331554262","GP-AE850PM PG5","Gigabyte","AORUS ELITE P850W 80+ Platinum Fully Modular PCIe 5.0","106.19","106.19","0","GIGCPWPWRS51","43201601","4719331554262","00","0.00","0.00","0.00"
"GIG-4719331554392","GP-AE850PM PG5 ICE","Gigabyte","AORUS ELITE P850W 80+ Platinum Fully Modular PCIe 5.0 ICE (white)","110.81","110.81","0","GIGCPWPWRS51","43201601","4719331554392","00","0.00","0.00","0.00"
"GIG-4719331554521","GP-AE1000PM PG5","Gigabyte","AORUS ELITE P1000W 80+ Platinum Fully Modular PCIe 5.0","129.28","129.28","0","GIGCPWPWRS51","43201601","4719331554521","00","0.00","0.00","0.00"
"GIG-4719331554651","GP-AE1000PMPG5ICE","Gigabyte","AORUS ELITE P1000W 80+ Platinum Fully Modular PCIe 5.0 ICE (white)","133.90","133.90","0","GIGCPWPWRS51","43201601","4719331554651","00","0.00","0.00","0.00"
"GIG-4719331554835","GB-C102G","Gigabyte","GIGABYTE C102 GLASS","44.32","44.32","0","GIGASP---ASP","26121600","4719331554835","00","0.00","0.00","0.00"
"GIG-4719331554842","GB-C102GI","Gigabyte","GIGABYTE C102 GLASS ICE","46.17","46.17","0","GIGASP---ASP","26121600","4719331554842","00","0.00","0.00","0.00"
"GIG-4719331554934","GB-AC400G","Gigabyte","AORUS C400 GLASS Chassis","110.81","110.81","0","GIGASP---ASP","26121600","4719331554934","00","0.00","0.00","0.00"
"GIG-4719331555023","GB-C500P ST","Gigabyte","GIGABYTEE C500 PANAROMIC STEALTH","78.49","78.49","0","GIGASP---ASP","26121600","4719331555023","00","0.00","0.00","0.00"
"GIG-4719331555030","GB-C500PI ST","Gigabyte","GIGABYTEE C500 PANAROMIC STEALTH ICE","78.49","78.49","0","GIGASP---ASP","26121600","4719331555030","00","0.00","0.00","0.00"
"GIG-4719331555191","GP-ECFAN1203","Gigabyte","GP-ECFAN1203 (3pcs pack)","37.40","37.40","0","GIGXCMXCP---","43201601","4719331555191","00","0.00","0.00","0.00"
"GIG-4719331555207","GP-ECFAN1201","Gigabyte","GP-ECFAN1201 (1pcs pack)","13.39","13.39","0","GIGXCMXCP---","43201601","4719331555207","00","0.00","0.00","0.00"
"GIG-4719331555214","GP-ECFAN1203 ICE","Gigabyte","GP-ECFAN1203 ICE (3pcs pack)","39.25","39.25","0","GIGXCMXCP---","43201601","4719331555214","00","0.00","0.00","0.00"
"GIG-4719331555238","GP-P750BS","Gigabyte","GIGABYTE 750W BRONZE NON-MODULAR PSU","46.17","46.17","15","GIGCPWPWRS51","43201601","4719331555238","00","0.00","0.00","0.00"
"GIG-4719331555337","GP-GIGABYTEGME360","Gigabyte","GIGABYTE GAMING 360","81.26","81.26","5","GIGXCMXCP---","43201601","4719331555337","00","0.00","0.00","0.00"
"GIG-4719331555344","GP-GIGABYTEGME","Gigabyte","GIGABYTE GAMING 360 ICE","81.26","81.26","0","GIGXCMXCP---","43201601","4719331555344","00","0.00","0.00","0.00"
"GIG-4719331555399","GP-GBTEZFAN1203","Gigabyte","GIGABYTE EZ CHAIN FAN 120 ICE (3pcs pack white Daisy chain fan)","29.09","29.09","0","GIGXCMXCP---","43201601","4719331555399","00","0.00","0.00","0.00"
"GIG-4719331555405","GP-GBT EZFAN1203","Gigabyte","GIGABYTE EZ CHAIN FAN 120 (3pcs pack black Daisy chain fan)","28.16","28.16","0","GIGXCMXCP---","43201601","4719331555405","00","0.00","0.00","0.00"
"GIG-4719331555702","GP-GBTEZRVSFAN1203","Gigabyte","GIGABYTE EZ CHAIN RVS FAN 120 ICE (3pcspack white Daisy chain reverse fan)","29.09","29.09","0","GIGXCMXCP---","43201601","4719331555702","00","0.00","0.00","0.00"
"GIG-4719331555719","GP-GBTEZRVSFAN","Gigabyte","GIGABYTE EZ CHAIN RVS FAN 120 (3pcs pack black Daisy chain reverse fan)","28.16","28.16","0","GIGXCMXCP---","43201601","4719331555719","00","0.00","0.00","0.00"
"GIG-4719331555832","GB-C201P","Gigabyte","GIGABYTE C201 PANORAMIC Chassis","49.87","49.87","0","GIGASP---ASP","26121600","4719331555832","00","0.00","0.00","0.00"
"GIG-4719331555849","GB-C201PI","Gigabyte","GIGABYTE C201 PANORAMIC ICE Chassis","53.56","53.56","0","GIGASP---ASP","26121600","4719331555849","00","0.00","0.00","0.00"
"GIG-4719331803513","GC-WB1733D-I","Gigabyte","Intel 9260 2x2 WiFi card 1733Mbps (PCI-E slot)","27.70","27.70","0","GIGASP---ASP","26121600","4719331803513","00","0.00","0.00","0.00"
"GIG-4719331803711","SATA SSD 240GB","Gigabyte","2.5i SATA GIGABYTE SSD 240GB","14.31","14.31","0","GIGMBDI07CH6","43201513","","00","0.00","0.00","0.00"
"GIG-4719331804329","SATA SSD 256GB","Gigabyte","2.5i SATA GIGABYTE SSD 256GB","14.77","14.77","0","GIGMBDI07CH6","43201513","","00","0.00","0.00","0.00"
"GIG-4719331804565","GP-GSTFS31100TNTD","Gigabyte","2.5i SATA GIGABYTE SSD 1TB","43.40","43.40","0","GIGSTOCASCHD","99999999","4719331804565","00","0.00","0.00","0.00"
"GIG-4719331804787","SATA SSD 480GB","Gigabyte","2.5i SATA GIGABYTE SSD 480GB","23.55","23.55","0","GIGMBDI07CH6","43201513","","00","0.00","0.00","0.00"
"GIG-4719331809508","B550I AORUS PRO AX","Gigabyte","B550I AORUS PRO AX","122.82","122.82","5","GIGMBDA08CH2","43201513","4719331809508","00","0.00","0.00","0.00"
"GIG-4719331809546","B550M AORUS ELITE","Gigabyte","B550M AORUS ELITE","74.80","74.80","7","GIGMBDA08CH2","43201513","4719331809546","00","0.00","0.00","0.00"
"GIG-4719331809720","A520M S2H","Gigabyte","A520M S2H","47.09","47.09","0","GIGMBDA08CH2","43201513","4719331809720","00","0.00","0.00","0.00"
"GIG-4719331809812","A520 AORUS ELITE","Gigabyte","A520 AORUS ELITE","65.56","65.56","0","GIGMBDA08CH2","43201513","4719331809812","00","0.00","0.00","0.00"
"GIG-4719331809867","A520I AC","Gigabyte","A520I AC","81.26","81.26","0","GIGMBDA08CH2","43201513","4719331809867","00","0.00","0.00","0.00"
"GIG-4719331809898","B550 AORUS ELT V2","Gigabyte","B550 AORUS ELT V2","100.65","100.65","2","GIGMBDA08CH2","43201513","4719331809898","00","0.00","0.00","0.00"
"GIG-4719331809904","B550 AORUS ELT AX","Gigabyte","B550 AORUS ELT AX","113.58","113.58","0","GIGMBDA08CH2","43201513","4719331809904","00","0.00","0.00","0.00"
"GIG-4719331810696","A520M DS3H AC","Gigabyte","A520M DS3H AC","61.87","61.87","0","GIGMBDA08CH2","43201513","4719331810696","00","0.00","0.00","0.00"
"GIG-4719331810702","B550 GAMING X V2","Gigabyte","B550 GAMING X V2","84.96","84.96","23","GIGMBDA08CH2","43201513","4719331810702","00","0.00","0.00","0.00"
"GIG-4719331814953","GC-WBAX210","Gigabyte","AORUS WIFI 6E card 2400Mbps (802.11ax 2x2)","41.55","41.55","0","GIGASP---ASP","26121600","4719331814953","00","0.00","0.00","0.00"
"GIG-4719331819729","GC-MAPLE RIDGE","Gigabyte","Thunderbolt 4 Add-in card (PCI-E slot)","51.71","51.71","0","GIGASP---ASP","26121600","4719331819729","00","0.00","0.00","0.00"
"GIG-4719331834562","H610I DDR4","Gigabyte","H610I DDR4","84.03","84.03","0","GIGMBDI07CH6","43201513","4719331834562","00","0.00","0.00","0.00"
"GIG-4719331844387","GEN3 2500E SSD 1TB","Gigabyte","GIGABYTE Gen3 2500E SSD 1TB","46.17","46.17","0","GIGMBDI07CH6","43201513","4719331844387","00","0.00","0.00","0.00"
"GIG-4719331849474","Q670M D3H DDR4","Gigabyte","Q670M D3H DDR4","128.10","128.10","0","GIGMBDI07CH6","43201513","4719331849474","00","0.00","0.00","0.00"
"GIG-4719331849627","AG450E500G-G","Gigabyte","AORUS Gen4 5000E SSD 500GB","37.86","37.86","0","GIGSTOCASCHD","99999999","4719331849627","00","0.00","0.00","0.00"
"GIG-4719331850746","B760 DS3H DDR4","Gigabyte","B760 DS3H DDR4","88.65","88.65","0","GIGMBDI07CH6","43201513","4719331850746","00","0.00","0.00","0.00"
"GIG-4719331850869","B760M DS3H AX DDR4","Gigabyte","B760M DS3H AX DDR4","93.27","93.27","0","GIGMBDI07CH6","43201513","4719331850869","00","0.00","0.00","0.00"
"GIG-4719331850876","B760M DS3H DDR4","Gigabyte","B760M DS3H DDR4","76.64","76.64","0","GIGMBDI07CH6","43201513","4719331850876","00","0.00","0.00","0.00"
"GIG-4719331850906","B760 GAMING X DDR4","Gigabyte","B760 GAMING X DDR4","102.50","102.50","0","GIGMBDI07CH6","43201513","4719331850906","00","0.00","0.00","0.00"
"GIG-4719331850999","B760 DS3H AX DDR4","Gigabyte","B760 DS3H AX DDR4","104.35","104.35","0","GIGMBDI07CH6","43201513","4719331850999","00","0.00","0.00","0.00"
"GIG-4719331851255","B760M GAMNG X DDR4","Gigabyte","B760M GAMNG X DDR4","93.27","93.27","0","GIGMBDI07CH6","43201513","4719331851255","00","0.00","0.00","0.00"
"GIG-4719331851309","B760M AORUS ELT X","Gigabyte","B760M AORUS ELT X","130.20","130.20","0","GIGMBDI07CH6","43201513","4719331851309","00","0.00","0.00","0.00"
"GIG-4719331851415","B760M GAMING DDR4","Gigabyte","B760M GAMING DDR4","76.64","76.64","0","GIGMBDI07CH6","43201513","4719331851415","00","0.00","0.00","0.00"
"GIG-4719331851644","AG4731TB","Gigabyte","AORUS Gen4 7300 SSD 1TB","68.33","68.33","0","GIGSTOCASCHD","99999999","4719331851644","00","0.00","0.00","0.00"
"GIG-4719331851651","AG4732TB","Gigabyte","AORUS Gen4 7300 SSD 2TB","124.66","124.66","0","GIGSTOCASCHD","99999999","4719331851651","00","0.00","0.00","0.00"
"GIG-4719331851675","H610M K DDR4","Gigabyte","H610M K DDR4","48.48","48.48","0","GIGMBDI07CH6","43201513","4719331851675","00","0.00","0.00","0.00"
"GIG-4719331851736","B760M DS3H","Gigabyte","B760M DS3H","88.65","88.65","0","GIGMBDI07CH6","43201513","4719331851736","00","0.00","0.00","0.00"
"GIG-4719331851767","B760M DS3H AX","Gigabyte","B760M DS3H AX","97.88","97.88","0","GIGMBDI07CH6","43201513","4719331851767","00","0.00","0.00","0.00"
"GIG-4719331851774","B760 GAMING X AX","Gigabyte","B760 GAMING X AX","120.97","120.97","0","GIGMBDI07CH6","43201513","4719331851774","00","0.00","0.00","0.00"
"GIG-4719331851989","B760 GAMING X","Gigabyte","B760 GAMING X","111.73","111.73","0","GIGMBDI07CH6","43201513","4719331851989","00","0.00","0.00","0.00"
"GIG-4719331852757","B760 DS3H AX","Gigabyte","B760 DS3H AX","111.73","111.73","2","GIGMBDI07CH6","43201513","4719331852757","00","0.00","0.00","0.00"
"GIG-4719331852764","B550M K","Gigabyte","B550M K","62.79","62.79","0","GIGMBDA08CH2","43201513","4719331852764","00","0.00","0.00","0.00"
"GIG-4719331852771","A520M K V2","Gigabyte","A520M K V2","40.63","40.63","0","GIGMBDA08CH2","43201513","4719331852771","00","0.00","0.00","0.00"
"GIG-4719331853136","B760 DS3H","Gigabyte","B760 DS3H","97.88","97.88","0","GIGMBDI07CH6","43201513","4719331853136","00","0.00","0.00","0.00"
"GIG-4719331853228","B760M GAMING X AX","Gigabyte","B760M GAMING X AX","107.12","107.12","0","GIGMBDI07CH6","43201513","4719331853228","00","0.00","0.00","0.00"
"GIG-4719331854096","A620M GAMING X","Gigabyte","A620M GAMING X","90.50","90.50","8","GIGMBDA08CH2","43201513","4719331854096","00","0.00","0.00","0.00"
"GIG-4719331854614","Q670M D3H","Gigabyte","Q670M D3H","146.83","146.83","0","GIGMBDI07CH6","43201513","4719331854614","00","0.00","0.00","0.00"
"GIG-4719331854645","B760M H DDR4","Gigabyte","B760M H DDR4","67.41","67.41","0","GIGMBDI07CH6","43201513","4719331854645","00","0.00","0.00","0.00"
"GIG-4719331854690","A520M DS3H V2","Gigabyte","A520M DS3H V2","49.87","49.87","0","GIGMBDA08CH2","43201513","4719331854690","00","0.00","0.00","0.00"
"GIG-4719331855055","B550M AORUS ELT AX","Gigabyte","B550M AORUS ELT AX","88.65","88.65","8","GIGMBDA08CH2","43201513","4719331855055","00","0.00","0.00","0.00"
"GIG-4719331855222","H610I","Gigabyte","H610I","88.65","88.65","0","GIGMBDI07CH6","43201513","4719331855222","00","0.00","0.00","0.00"
"GIG-4719331855512","A620M H","Gigabyte","A620M H","62.64","62.64","0","GIGMBDA08CH2","43201513","4719331855512","00","0.00","0.00","0.00"
"GIG-4719331855567","A620M DS3H","Gigabyte","A620M DS3H","75.72","75.72","0","GIGMBDA08CH2","43201513","4719331855567","00","0.00","0.00","0.00"
"GIG-4719331855826","A620I AX","Gigabyte","A620I AX","113.03","113.03","7","GIGMBDA08CH2","43201513","4719331855826","00","0.00","0.00","0.00"
"GIG-4719331856298","B650M S2H","Gigabyte","B650M S2H","77.57","77.57","7","GIGMBDA08CH2","43201513","4719331856298","00","0.00","0.00","0.00"
"GIG-4719331856458","AG450E1024-G","Gigabyte","AORUS Gen4 5000E SSD 1TB","62.79","62.79","0","GIGSTOCASCHD","99999999","4719331856458","00","0.00","0.00","0.00"
"GIG-4719331856670","GSSD2000G","Gigabyte","2.5i SATA GIGABYTE SSD 2TB","108.04","108.04","0","GIGSTOCASCHD","99999999","4719331856670","00","0.00","0.00","0.00"
"GIG-4719331856687","G325E2TB","Gigabyte","GIGABYTE Gen3 2500E SSD 2TB","93.27","93.27","0","GIGSTOCASCHD","99999999","4719331856687","00","0.00","0.00","0.00"
"GIG-4719331857851","B650M D3HP","Gigabyte","B650M D3HP","90.50","90.50","0","GIGMBDA08CH2","43201513","4719331857851","00","0.00","0.00","0.00"
"GIG-4719331857875","AG450E2TB-G","Gigabyte","AORUS Gen4 5000E SSD 2TB","123.28","123.28","0","GIGSTOCASCHD","99999999","4719331857875","00","0.00","0.00","0.00"
"GIG-4719331859190","B650I AX","Gigabyte","B650I AX","122.82","122.82","3","GIGMBDA08CH2","43201513","4719331859190","00","0.00","0.00","0.00"
"GIG-4719331859336","B650M A ELITE AX I","Gigabyte","B650M A ELITE AX I","147.75","147.75","7","GIGMBDA08CH2","43201513","4719331859336","00","0.00","0.00","0.00"
"GIG-4719331859381","B650 A ELITE AX V2","Gigabyte","B650 A ELITE AX V2","147.75","147.75","14","GIGMBDA08CH2","43201513","4719331859381","00","0.00","0.00","0.00"
"GIG-4719331859480","TRX50 AERO D","Gigabyte","TRX50 AERO D","553.13","553.13","2","GIGMBDA08CH2","43201513","4719331859480","00","0.00","0.00","0.00"
"GIG-4719331859510","B650M D3HP AX","Gigabyte","B650M D3HP AX","100.65","100.65","0","GIGMBDA08CH2","43201513","4719331859510","00","0.00","0.00","0.00"
"GIG-4719331859558","GC-WIFI7","Gigabyte","Wi-Fi 7","46.17","46.17","0","GIGASP---ASP","26121600","4719331859558","00","0.00","0.00","0.00"
"GIG-4719331859718","H610M H V3 DDR4","Gigabyte","H610M H V3 DDR4","54.02","54.02","0","GIGMBDI07CH6","43201513","4719331859718","00","0.00","0.00","0.00"
"GIG-4719331859732","H610M S2H V3 DDR4","Gigabyte","H610M S2H V3 DDR4","55.87","55.87","0","GIGMBDI07CH6","43201513","4719331859732","00","0.00","0.00","0.00"
"GIG-4719331859817","H610M S2H V2","Gigabyte","H610M S2H V2","56.04","56.04","0","GIGMBDI07CH6","43201513","4719331859817","00","0.00","0.00","0.00"
"GIG-4719331859985","H610M H V2","Gigabyte","H610M H V2","53.56","53.56","0","GIGMBDI07CH6","43201513","4719331859985","00","0.00","0.00","0.00"
"GIG-4719331860035","GEN4 4000E SSD 250","Gigabyte","GIGABYTE Gen4 4000E SSD 250GB","16.64","16.64","0","GIGMBDI07CH6","43201513","4719331860035","00","0.00","0.00","0.00"
"GIG-4719331860042","G440E500G","Gigabyte","GIGABYTE Gen4 4000E SSD 500GB","27.70","27.70","0","GIGSTOCASCHD","99999999","4719331860042","00","0.00","0.00","0.00"
"GIG-4719331860059","GEN4 4000E SSD 1TB","Gigabyte","GIGABYTE Gen4 4000E SSD 1TB","48.02","48.02","0","GIGMBDI07CH6","43201513","4719331860059","00","0.00","0.00","0.00"
"GIG-4719331860073","B650 GMNG X AX V2","Gigabyte","B650 GMNG X AX V2","133.90","133.90","26","GIGMBDA08CH2","43201513","4719331860073","00","0.00","0.00","0.00"
"GIG-4719331860134","H610M K V2","Gigabyte","H610M K V2","54.16","54.16","0","GIGMBDI07CH6","43201513","4719331860134","00","0.00","0.00","0.00"
"GIG-4719331860158","B650 EAGLE AX","Gigabyte","B650 EAGLE AX","119.12","119.12","39","GIGMBDA08CH2","43201513","4719331860158","00","0.00","0.00","0.00"
"GIG-4719331860554","B650E A ELITE X I","Gigabyte","B650E A ELITE X I","190.23","190.23","4","GIGMBDA08CH2","43201513","4719331860554","00","0.00","0.00","0.00"
"GIG-4719331860592","Z790 D AX","Gigabyte","Z790 D AX","139.44","139.44","0","GIGMBDI07CH6","43201513","4719331860592","00","0.00","0.00","0.00"
"GIG-4719331860981","Z790 EAGLE","Gigabyte","Z790 EAGLE","139.44","139.44","4","GIGMBDI07CH6","43201513","4719331860981","00","0.00","0.00","0.00"
"GIG-4719331860998","Z790 EAGLE AX","Gigabyte","Z790 EAGLE AX","148.67","148.67","0","GIGMBDI07CH6","43201513","4719331860998","00","0.00","0.00","0.00"
"GIG-4719331861186","Z790 D","Gigabyte","Z790 D","125.59","125.59","0","GIGMBDI07CH6","43201513","4719331861186","00","0.00","0.00","0.00"
"GIG-4719331862213","B650M GMNG PLUS WF","Gigabyte","B650M GMNG PLUS WF","110.81","110.81","0","GIGMBDA08CH2","43201513","4719331862213","00","0.00","0.00","0.00"
"GIG-4719331862572","AG514K1TB","Gigabyte","AORUS Gen5 14000 SSD 1TB","125.59","125.59","0","GIGSTOCASCHD","99999999","4719331862572","00","0.00","0.00","0.00"
"GIG-4719331862589","AG514K2TB","Gigabyte","AORUS Gen5 14000 SSD 2TB","231.78","231.78","0","GIGSTOCASCHD","99999999","4719331862589","00","0.00","0.00","0.00"
"GIG-4719331862596","AG514K4TB","Gigabyte","AORUS Gen5 14000 SSD 4TB","394.30","394.30","0","GIGSTOCASCHD","99999999","4719331862596","00","0.00","0.00","0.00"
"GIG-4719331862848","B760M D3HP DDR4","Gigabyte","B760M D3HP DDR4","73.87","73.87","0","GIGMBDI07CH6","43201513","4719331862848","00","0.00","0.00","0.00"
"GIG-4719331862855","B760M G P WF DDR4","Gigabyte","B760M G P WF DDR4","95.13","95.13","0","GIGMBDI07CH6","43201513","4719331862855","00","0.00","0.00","0.00"
"GIG-4719331863081","B650 EAGLE","Gigabyte","B650 EAGLE","109.89","109.89","5","GIGMBDA08CH2","43201513","4719331863081","00","0.00","0.00","0.00"
"GIG-4719331863777","B650E A STEALTH I","Gigabyte","B650E A STEALTH I","226.24","226.24","4","GIGMBDA08CH2","43201513","4719331863777","00","0.00","0.00","0.00"
"GIG-4719331863944","B650 UD AX-Y1","Gigabyte","B650 UD AX-Y1","113.58","113.58","8","GIGMBDA08CH2","43201513","4719331863944","00","0.00","0.00","0.00"
"GIG-4719331864347","B760M D3HP","Gigabyte","B760M D3HP","83.11","83.11","0","GIGMBDI07CH6","43201513","4719331864347","00","0.00","0.00","0.00"
"GIG-4719331864354","X870E AORUS MASTER","Gigabyte","X870E AORUS MASTER","415.54","415.54","0","GIGMBDA08CH2","43201513","4719331864354","00","0.00","0.00","0.00"
"GIG-4719331864507","Z890 A ELITE WIFI7","Gigabyte","Z890 A ELITE WIFI7","216.64","216.64","30","GIGMBDI07CH6","43201513","4719331864507","00","0.00","0.00","0.00"
"GIG-4719331864613","X870E A ELITE WF7","Gigabyte","X870E A ELITE WF7","244.89","244.89","0","GIGMBDA08CH2","43201513","4719331864613","00","0.00","0.00","0.00"
"GIG-4719331864682","X870 A ELITE WF7 I","Gigabyte","X870 A ELITE WF7 I","231.78","231.78","87","GIGMBDA08CH2","43201513","4719331864682","00","0.00","0.00","0.00"
"GIG-4719331864712","Z890 AORUS PRO ICE","Gigabyte","Z890 AORUS PRO ICE","281.65","281.65","6","GIGMBDI07CH6","43201513","4719331864712","00","0.00","0.00","0.00"
"GIG-4719331864798","X870E AORUS PRO I","Gigabyte","X870E AORUS PRO I","277.03","277.03","0","GIGMBDA08CH2","43201513","4719331864798","00","0.00","0.00","0.00"
"GIG-4719331864804","Z890I AORUS ULTRA","Gigabyte","Z890I AORUS ULTRA","263.18","263.18","8","GIGMBDI07CH6","43201513","4719331864804","00","0.00","0.00","0.00"
